sin(x)
-0.870035
-0.780909
-0.672043
-0.54619
-0.406532
-0.256597
-0.100177
0.0587761
0.216243
0.368244
0.510937
0.640715
0.754298
0.848815
0.921876
0.971635
0.996834
0.996837
0.971642
0.921887
0.84883
0.754318
0.640738
0.510961
0.36827
0.21627
0.0588039
-0.100149
-0.25657
-0.406506
-0.546167
-0.672023
-0.780891
-0.870022
-0.937161
-0.980611
-0.999275
-0.99268
-0.960993
-0.905016
-0.826162
-0.726426
-0.608328
-0.474853
-0.329376
-0.175573
-0.0173318
0.141347
0.296454
0.444066
0.580455
0.702172
0.806138
0.88973
0.950831
0.987898
0.999994
0.986813
0.94869
0.886585
0.802072
0.697283
0.574871
0.437926
0.289914
0.134571
-0.0241702
-0.182304
-0.335826
-0.480863
-0.613742
-0.731111
-0.829997
-0.907905
-0.962863
-0.993483
-0.998991
-0.979247
-0.934752
-0.866628
-0.776598
-0.66694
-0.540422
-0.400246
-0.24995
-0.0933392
0.0656343
0.222945
0.374624
0.51683
0.645976
0.75879
0.852428
0.924516
0.973237
0.997357
0.996267
0.969995
0.919203
0.845179
0.749789
0.635449
0.505044
0.361876
0.209558
0.0519467
-0.106982
-0.263202
-0.412773
-0.551907
-0.677094
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
mean(x)
